0.499022	0.362245	0.028569	0.330832	0.331346
0.479978	0.318373	0.004655	0.320238	0.342699
0.479892	0.326462	0.045985	0.330872	0.338320
0.514565	0.321728	0.007623	0.311784	0.344574
0.545889	0.334220	0.002378	0.304977	0.372676
0.496226	0.323744	0.016396	0.359673	0.346965
0.492913	0.337889	0.006801	0.347284	0.348246
0.497242	0.321920	0.011208	0.325167	0.335596
0.519888	0.326730	0.039207	0.331581	0.341201
0.519783	0.356234	0.003560	0.367290	0.343314
0.528947	0.001976	0.019395	0.322366	0.016178
0.499474	0.014682	0.009743	0.370051	0.034897
0.507824	0.012489	0.014498	0.313813	0.022229
0.498513	0.003549	0.017961	0.340555	0.019322
0.501120	0.037670	0.009924	0.336289	0.029287
0.480913	0.000532	0.029313	0.337982	0.003925
0.486130	0.008289	0.003938	0.334117	0.029035
0.523866	0.005722	0.001550	0.329932	0.042600
0.485555	0.013201	0.068375	0.318364	0.013263
0.515841	0.304969	0.025857	0.679321	0.319199
0.493952	0.353728	0.001967	0.630653	0.312460
0.522677	0.323060	0.018634	0.683025	0.346918
0.511782	0.319749	0.012995	0.698695	0.349547
0.497746	0.347241	0.006870	0.666353	0.320490
0.505656	0.327150	0.022683	0.680287	0.345337
0.487634	0.320602	0.010220	0.650167	0.315366
0.538704	0.311027	0.035855	0.663969	0.296691
0.533368	0.317125	0.007256	0.667400	0.302922
0.516583	0.335027	0.015277	0.645080	0.374263
0.479787	0.356781	0.015200	0.676123	0.325731
0.489763	0.363515	0.034120	0.678315	0.318789
0.478247	0.301921	0.021753	0.695615	0.327167
0.473494	0.359439	0.011450	0.696368	0.362049
0.503356	0.357351	0.025517	0.694637	0.320146
0.510297	0.305601	0.007591	0.647926	0.361320
0.499526	0.366497	0.009159	0.655877	0.356885
0.489388	0.324671	0.017339	0.649997	0.332899
0.507388	0.326343	0.013537	0.662769	0.309796
0.492119	0.290803	0.002498	0.699440	0.332552
0.505886	0.343494	0.007986	0.653138	0.316899
0.493361	0.368040	0.009587	0.648807	0.323064
0.530053	0.350037	0.000275	0.645112	0.351435
0.497747	0.338351	0.010550	0.684947	0.349638
0.525094	0.484464	0.014062	0.658041	0.471387
0.545062	0.481576	0.002171	0.671384	0.477006
0.500597	0.489169	0.024605	0.680476	0.475197
0.489546	0.510786	0.007912	0.679075	0.513336
0.492853	0.488255	0.021693	0.650635	0.466078
0.511947	0.479747	0.022970	0.694817	0.505033
0.467296	0.470606	0.011430	0.654177	0.509139
0.507760	0.518408	0.006722	0.664523	0.504470
0.515892	0.482768	0.636111	0.700542	0.497355
0.496070	0.470502	0.667307	0.644472	0.477325
0.472680	0.484075	0.668413	0.668817	0.492621
0.487086	0.491388	0.654238	0.671094	0.491114
0.485660	0.510533	0.651380	0.696078	0.507878
0.480949	0.482588	0.704810	0.672152	0.496343
0.528216	0.509013	0.656371	0.649289	0.414064
0.550932	0.495658	0.653231	0.680714	0.528553
0.490025	0.494880	0.654383	0.673237	0.483482
0.521021	0.512140	0.682670	0.691127	0.486052
0.476355	0.468274	0.654411	0.695337	0.491091
0.481677	0.504976	0.632609	0.622237	0.506586
0.490226	0.523242	0.673059	0.652887	0.506626
0.481861	0.491336	0.653816	0.651404	0.516311
0.494704	0.490560	0.666494	0.674474	0.505448
0.498662	0.496963	0.661345	0.660183	0.492249
0.531964	0.476748	0.666386	0.651907	0.451371
0.499690	0.506476	0.674325	0.661446	0.517339
0.488452	0.478327	0.648126	0.671702	0.477160
0.481729	0.497967	0.673961	0.655779	0.510413
0.492547	0.524449	0.670926	0.672290	0.448913
0.477208	0.476683	0.677566	0.663037	0.511106
0.445073	0.507901	0.647608	0.672141	0.467646
0.511029	0.652078	0.466551	0.322340	0.677709
0.502156	0.661975	0.471890	0.309558	0.648211
0.477764	0.679803	0.479930	0.329798	0.646450
0.484221	0.676423	0.480084	0.375898	0.644093
0.484321	0.673955	0.510227	0.354124	0.651234
0.478813	0.637767	0.485586	0.318195	0.666267
0.503579	0.641373	0.472631	0.297651	0.618098
0.526652	0.670299	0.478099	0.269926	0.654413
0.472623	0.676590	0.501846	0.338941	0.638618
0.468770	0.691382	0.498085	0.373167	0.635135
0.533945	0.338759	0.011827	0.669037	0.383127
0.498022	0.289638	0.007328	0.659370	0.346417
0.500627	0.302617	0.010992	0.676270	0.302118
0.479562	0.335058	0.002544	0.658270	0.349918
0.519625	0.316019	0.003179	0.686947	0.349346
0.479027	0.327055	0.001692	0.682264	0.374036
0.495066	0.365045	0.030495	0.646723	0.314907
0.523965	0.330390	0.019536	0.612400	0.302942
0.476681	0.338043	0.000274	0.624022	0.343374
0.506401	0.331012	0.006021	0.670309	0.310512
0.447809	0.303532	0.033103	0.652570	0.357303
0.513082	0.308085	0.022639	0.697363	0.316849
0.522112	0.313317	0.007852	0.635108	0.310013
0.508825	0.333705	0.011806	0.684517	0.352283
0.480498	0.344524	0.007754	0.655705	0.309500
0.490195	0.336879	0.014406	0.677401	0.350114
0.523416	0.337861	0.005843	0.710795	0.325101
0.512796	0.323463	0.019915	0.659501	0.363372
0.472810	0.305455	0.004150	0.632215	0.319823
0.486061	0.017846	0.030340	0.531029	0.027901
0.507640	0.010141	0.028271	0.512982	0.003512
0.510752	0.010649	0.014755	0.494677	0.039938
0.493018	0.012061	0.010301	0.500357	0.012340
0.493641	0.037090	0.033188	0.485973	0.004884
0.496685	0.006828	0.009957	0.501854	0.007847
0.492669	0.011788	0.030909	0.479787	0.025287
0.474004	0.028499	0.022065	0.451965	0.001948
0.498919	0.004340	0.001144	0.510099	0.010835
0.496887	0.000235	0.000264	0.494698	0.009378
0.508043	0.674406	0.016911	0.676056	0.473124
0.484729	0.717168	0.029351	0.665130	0.488299
0.471804	0.653796	0.023529	0.681896	0.507969
0.522928	0.697951	0.041787	0.674674	0.518006
0.469395	0.648997	0.007326	0.667874	0.525991
0.487467	0.675884	0.019694	0.689862	0.496446
0.496633	0.646841	0.002950	0.660297	0.476355
0.498431	0.657755	0.000195	0.673218	0.505478
0.512438	0.604106	0.005684	0.655990	0.501058
0.492942	0.625160	0.011953	0.700363	0.483376
0.473865	0.637066	0.013125	0.663930	0.476405
0.512522	0.664644	0.008468	0.694128	0.511837
0.502472	0.697486	0.008484	0.641308	0.491680
0.495669	0.652836	0.007571	0.636237	0.501821
0.479620	0.662787	0.007566	0.689890	0.506888
0.496189	0.678558	0.040203	0.662259	0.486482
0.517993	0.660205	0.038928	0.655648	0.526132
0.463820	0.502917	0.677819	0.319740	0.506337
0.476275	0.485318	0.642421	0.284916	0.508340
0.520702	0.487085	0.689232	0.342806	0.503968
0.505702	0.482918	0.660425	0.343494	0.517628
0.548657	0.515029	0.642717	0.362263	0.466185
0.484761	0.470068	0.656832	0.315699	0.495132
0.505141	0.476630	0.664373	0.309475	0.479600
0.482684	0.509836	0.640743	0.306624	0.479720
0.503479	0.507798	0.473839	0.652905	0.512004
0.477186	0.495317	0.509828	0.712679	0.493118
0.479852	0.513208	0.529810	0.654071	0.488674
0.511888	0.513481	0.531838	0.693444	0.486735
0.490839	0.466716	0.474810	0.662472	0.522655
0.523400	0.511467	0.500868	0.660011	0.507130
0.472917	0.522621	0.467713	0.690375	0.506355
0.503159	0.508054	0.534536	0.654843	0.503636
0.530075	0.489618	0.490494	0.670948	0.501252
0.514722	0.509232	0.520325	0.698357	0.514353
0.485432	0.479652	0.489288	0.603530	0.519698
0.481386	0.495249	0.487032	0.657101	0.516142
0.453505	0.503745	0.479649	0.659397	0.445489
0.496880	0.488768	0.496870	0.643167	0.469760
0.465144	0.510596	0.464559	0.659400	0.510456
0.508070	0.512498	0.515396	0.694357	0.523930
0.455712	0.463568	0.513108	0.657100	0.513265
0.484819	0.519866	0.475095	0.665954	0.470335
0.475334	0.513765	0.494743	0.663840	0.517992
0.544569	0.467037	0.476425	0.651305	0.518876
0.484303	0.514920	0.471910	0.688550	0.522948
0.511991	0.529420	0.499474	0.665548	0.492966
0.479729	0.476319	0.484485	0.683673	0.511061
0.499431	0.531881	0.514274	0.664403	0.467367
0.441007	0.530948	0.461496	0.645654	0.526659
0.527920	0.511227	0.478749	0.686549	0.546004
0.505687	0.521959	0.337916	0.673508	0.480282
0.471144	0.522291	0.372920	0.637348	0.500292
0.502365	0.507593	0.361682	0.684200	0.528961
0.488285	0.488828	0.312370	0.677267	0.518854
0.491306	0.512966	0.316875	0.686468	0.510211
0.463888	0.518616	0.319158	0.673819	0.482321
0.491546	0.500037	0.336346	0.674881	0.508298
0.500677	0.499887	0.338930	0.663566	0.498798
0.525340	0.491483	0.317950	0.690210	0.529539
0.515048	0.512946	0.341707	0.683750	0.484154
0.485278	0.525414	0.327866	0.635611	0.492694
0.518379	0.492601	0.335372	0.655034	0.481543
0.504231	0.505879	0.322085	0.667140	0.471975
0.500465	0.469451	0.356546	0.672366	0.538989
0.496332	0.507535	0.353425	0.635689	0.502273
0.505353	0.471102	0.340192	0.634719	0.496391
0.481885	0.018269	0.024536	0.675803	0.036220
0.470941	0.000549	0.002477	0.698620	0.030835
0.488511	0.012428	0.031991	0.629493	0.001872
0.486188	0.009825	0.034909	0.618448	0.040692
0.487338	0.008349	0.008830	0.649295	0.001333
0.461642	0.021207	0.005802	0.647246	0.007593
0.515072	0.013408	0.035583	0.656702	0.012772
0.490429	0.520199	0.511599	0.372948	0.477036
0.494199	0.489802	0.522715	0.355899	0.455961
0.485258	0.530950	0.484585	0.373058	0.501292
0.493237	0.500452	0.484552	0.346274	0.513843
0.516811	0.510838	0.514706	0.344552	0.516055
0.533001	0.511942	0.502835	0.377153	0.507488
0.528249	0.485168	0.468539	0.333351	0.512024
0.506311	0.533158	0.469760	0.331642	0.482436
0.473484	0.479253	0.487621	0.317960	0.526896
0.499713	0.468402	0.473841	0.334271	0.448056
0.508142	0.442890	0.503453	0.358095	0.512638
0.471184	0.527270	0.502750	0.327740	0.528556
0.514422	0.487891	0.518173	0.347575	0.500742
0.502108	0.493192	0.471781	0.339650	0.508364
0.496826	0.456394	0.488117	0.310021	0.481744
0.496188	0.485144	0.507611	0.338035	0.503695
0.532582	0.502304	0.503308	0.315625	0.524620
0.473507	0.350316	0.297780	0.683033	0.340470
0.539495	0.331364	0.323174	0.668164	0.323306
0.498051	0.298044	0.344549	0.676461	0.324606
0.500735	0.380132	0.342661	0.680059	0.353509
0.526803	0.368233	0.352847	0.671279	0.335750
0.463607	0.332814	0.380045	0.664204	0.371826
0.498174	0.331688	0.359301	0.635647	0.331897
0.506317	0.299625	0.302982	0.681496	0.362163
0.488386	0.328635	0.341991	0.641021	0.324301
0.499134	0.513525	0.039484	0.462081	0.020345
0.487632	0.512215	0.019136	0.485307	0.031006
0.532637	0.491981	0.020156	0.495244	0.019311
0.507514	0.506052	0.029839	0.500893	0.027617
0.520087	0.499717	0.020894	0.531350	0.009548
0.488427	0.465346	0.006598	0.519583	0.011234
0.491413	0.507576	0.053679	0.498477	0.003130
0.492163	0.504329	0.005927	0.515766	0.001719
0.480873	0.505878	0.040507	0.508548	0.012022
0.507747	0.541346	0.008071	0.502093	0.001167
0.495210	0.510493	0.004986	0.480068	0.015144
0.485146	0.499901	0.004502	0.519231	0.002711
0.486287	0.481394	0.007646	0.512449	0.018299
0.504897	0.505955	0.005249	0.480681	0.017943
0.507018	0.336387	0.006428	0.658831	0.491456
0.521855	0.321367	0.029922	0.667741	0.518036
0.498259	0.335074	0.004334	0.674737	0.470626
0.499291	0.340879	0.008517	0.704824	0.459840
0.511870	0.319156	0.021084	0.648626	0.502845
0.476817	0.359181	0.002221	0.670046	0.536133
0.491198	0.473264	0.000261	0.341067	0.538702
0.540298	0.499465	0.007137	0.345257	0.482483
0.506558	0.509906	0.033773	0.316070	0.482235
0.464554	0.516372	0.030379	0.325672	0.529071
0.511299	0.491425	0.047926	0.330449	0.471471
0.491582	0.508098	0.006791	0.329416	0.503083
0.475931	0.530413	0.063112	0.328794	0.527006
0.492804	0.483096	0.017470	0.355470	0.498044
0.492540	0.525147	0.011275	0.323333	0.503541
0.471136	0.516205	0.010270	0.328040	0.528748
0.500167	0.502274	0.029619	0.334108	0.474178
0.480983	0.492741	0.029377	0.338001	0.482981
0.498447	0.512489	0.017162	0.336632	0.506316
0.497167	0.510598	0.017463	0.333922	0.484865
0.540532	0.487895	0.030832	0.318341	0.498088
0.527221	0.517222	0.009516	0.329632	0.519498
0.501641	0.498349	0.010426	0.331210	0.497173
0.513358	0.484695	0.030609	0.638375	0.502337
0.522238	0.495189	0.002623	0.672453	0.552866
0.507080	0.529181	0.007909	0.661740	0.502542
0.480271	0.491721	0.032406	0.351724	0.496608
0.461166	0.506260	0.002248	0.291173	0.493186
0.510653	0.508363	0.024828	0.320156	0.500543
0.514694	0.497213	0.011602	0.360885	0.524318
0.512295	0.531977	0.007923	0.340343	0.493629
0.506895	0.528763	0.011054	0.338171	0.488231
0.488317	0.498767	0.023489	0.329759	0.486400
0.483187	0.526040	0.009716	0.335972	0.500807
0.504927	0.553841	0.020791	0.344906	0.517476
0.482605	0.482842	0.006212	0.312799	0.463567
0.530334	0.522520	0.001752	0.348046	0.503237
0.459073	0.556252	0.014928	0.332427	0.476950
0.519138	0.532605	0.027713	0.384236	0.472864
0.503606	0.514611	0.021972	0.320191	0.530118
0.480403	0.533823	0.014361	0.323142	0.508899
0.514839	0.499102	0.023359	0.343363	0.527031
0.472386	0.525467	0.029193	0.323176	0.500610
0.499362	0.495516	0.524459	0.646650	0.479509
0.496981	0.485085	0.461516	0.667101	0.540231
0.500282	0.443616	0.485665	0.666414	0.526102
0.499170	0.010714	0.021494	0.502454	0.006201
0.519897	0.007546	0.046568	0.493940	0.021518
0.533331	0.020119	0.012306	0.519575	0.013751
0.496137	0.033820	0.025725	0.473244	0.029449
0.479193	0.030368	0.013270	0.540823	0.037999
0.497132	0.004730	0.033118	0.485672	0.002999
0.517868	0.004462	0.007290	0.482260	0.015076
0.509194	0.019170	0.006409	0.526202	0.017834
0.480829	0.008369	0.007926	0.509922	0.023406
0.480578	0.020156	0.014677	0.519025	0.030087
0.502449	0.031634	0.000732	0.539533	0.007570
0.530184	0.029313	0.028763	0.530443	0.025800
0.547821	0.040784	0.011562	0.482968	0.019702
0.522755	0.028880	0.011885	0.506338	0.021241
0.497348	0.029970	0.017587	0.515506	0.048039
0.515225	0.008154	0.021222	0.493452	0.006027
0.471517	0.510468	0.027512	0.307189	0.551614
0.516168	0.508727	0.008471	0.284373	0.507762
0.499098	0.490741	0.015803	0.345968	0.493780
0.483827	0.673036	0.013150	0.328771	0.672225
0.524509	0.640726	0.007034	0.315544	0.680481
0.536402	0.656418	0.006104	0.311616	0.699033
0.496830	0.698886	0.003016	0.321989	0.685932
0.458355	0.639397	0.009848	0.341898	0.674436
0.494958	0.669084	0.015578	0.334268	0.635117
0.501246	0.651405	0.002754	0.308397	0.679320
0.517707	0.648982	0.028817	0.311258	0.630926
0.474197	0.655419	0.005150	0.329847	0.651378
0.504592	0.670172	0.008218	0.360037	0.654832
0.502483	0.642695	0.017958	0.364190	0.674297
0.489462	0.688773	0.028413	0.342515	0.637199
0.491811	0.667768	0.009799	0.320614	0.682121
0.547430	0.670954	0.046553	0.368125	0.652794
0.531597	0.639995	0.026687	0.337764	0.675514
0.479426	0.490142	0.009540	0.662684	0.526889
0.461332	0.497428	0.007284	0.645036	0.501645
0.478226	0.467346	0.027139	0.666123	0.462806
0.506662	0.482289	0.022339	0.666971	0.483626
0.494631	0.548008	0.015221	0.689184	0.492419
0.530337	0.496494	0.013206	0.680634	0.508807
0.488350	0.010717	0.004491	0.672486	0.037475
0.472492	0.025203	0.020760	0.629824	0.013925
0.518263	0.033021	0.029069	0.670564	0.042675
0.498883	0.032875	0.001973	0.682406	0.022156
0.493441	0.000585	0.042503	0.629413	0.003213
0.508635	0.044401	0.004146	0.673700	0.027552
0.515238	0.026668	0.033391	0.631716	0.024677
0.528992	0.011475	0.037275	0.667684	0.010168
0.513643	0.002452	0.041381	0.662531	0.014305
0.490639	0.311768	0.495338	0.622029	0.327778
0.516127	0.331958	0.530327	0.679080	0.330953
0.461213	0.351925	0.497751	0.657841	0.358159
0.482103	0.326518	0.507293	0.658563	0.303127
0.500071	0.330992	0.477781	0.493410	0.312415
0.474182	0.320624	0.505222	0.476007	0.307400
0.512999	0.298121	0.472913	0.466307	0.276321
0.500328	0.327722	0.495006	0.517974	0.351707
0.484375	0.291506	0.498991	0.522042	0.346973
0.492862	0.334159	0.508238	0.513636	0.375463
0.497830	0.310567	0.527724	0.514044	0.362903
0.476863	0.328647	0.549151	0.459365	0.344505
0.510103	0.300903	0.500204	0.509942	0.325803
0.565674	0.345991	0.446670	0.504717	0.348045
0.531638	0.353128	0.040826	0.657577	0.341474
0.494027	0.343081	0.014534	0.695405	0.323954
0.482732	0.335868	0.050530	0.685468	0.359006
0.503781	0.667898	0.004978	0.681856	0.688535
0.512795	0.680845	0.003933	0.684664	0.659237
0.509173	0.654292	0.001232	0.648522	0.663456
0.503688	0.647538	0.009778	0.630036	0.643373
0.493288	0.640389	0.008789	0.682651	0.623124
0.492678	0.681245	0.000329	0.664921	0.663217
0.480013	0.660319	0.002457	0.696756	0.680295
0.511644	0.682250	0.046260	0.657269	0.640061
0.487529	0.694397	0.020074	0.682987	0.662636
0.505467	0.647884	0.043936	0.697018	0.650288
0.463633	0.665907	0.011379	0.661176	0.703053
0.524575	0.294662	0.013006	0.360984	0.323566
0.496749	0.293223	0.014016	0.352250	0.323981
0.513340	0.323629	0.006340	0.335775	0.311670
0.495457	0.354017	0.007827	0.372834	0.332744
0.494954	0.325389	0.022199	0.300259	0.330126
0.535656	0.504076	0.480422	0.297314	0.457318
0.509361	0.515015	0.475007	0.368263	0.491255
0.484084	0.517807	0.512150	0.365901	0.517602
0.489655	0.523758	0.487529	0.338808	0.486227
0.482483	0.515818	0.501680	0.347773	0.484047
0.510902	0.503829	0.541585	0.314049	0.475970
0.489922	0.515179	0.499097	0.335891	0.670467
0.520787	0.508410	0.455737	0.355135	0.638077
0.464357	0.516094	0.497350	0.304005	0.662163
0.555062	0.478163	0.507901	0.318827	0.657143
0.469911	0.515124	0.466430	0.355629	0.667436
0.493433	0.001035	0.012487	0.485902	0.007482
0.466623	0.015610	0.019376	0.497884	0.033901
0.505159	0.012373	0.025468	0.503567	0.018769
0.527701	0.017030	0.000192	0.492846	0.000856
0.511265	0.005042	0.001586	0.535351	0.028398
0.522278	0.011840	0.030025	0.528534	0.038912
0.517938	0.448696	0.014434	0.663510	0.340988
0.490492	0.515805	0.008552	0.650289	0.320036
0.502924	0.009723	0.518088	0.375846	0.015467
0.481732	0.028745	0.525098	0.357061	0.039966
0.479051	0.003997	0.501181	0.308292	0.006640
0.477351	0.017649	0.482940	0.345036	0.005084
0.503053	0.007024	0.494863	0.309585	0.012927
0.515953	0.017775	0.459916	0.341165	0.015122
0.512163	0.489662	0.023522	0.512040	0.494273
0.515830	0.477558	0.007827	0.510285	0.500498
0.526124	0.492669	0.025812	0.488932	0.530981
0.510238	0.033297	0.633714	0.662581	0.016516
0.509933	0.011181	0.689776	0.645508	0.000582
0.519997	0.001893	0.680800	0.712728	0.002009
0.511970	0.000653	0.640644	0.674199	0.016604
0.522000	0.026051	0.651075	0.641816	0.026782
0.522400	0.000177	0.673504	0.700891	0.016270
