0.459255	0.014681	0.491153	0.498497
0.515426	0.020219	0.489475	0.463150
0.495755	0.009567	0.517458	0.537443
0.476823	0.036552	0.512637	0.467211
0.485118	0.001914	0.517002	0.502162
0.512048	0.039650	0.525574	0.495174
0.492187	0.010838	0.008029	0.323717
0.473505	0.018260	0.027834	0.338431
0.483307	0.003513	0.009478	0.331346
0.535132	0.015991	0.495581	0.492578
0.504982	0.007405	0.519999	0.504750
0.518696	0.028827	0.507330	0.510040
0.513458	0.022534	0.518647	0.519126
0.466981	0.009454	0.482133	0.500626
0.503781	0.003674	0.508935	0.487433
0.508873	0.017276	0.454661	0.501710
0.488718	0.008239	0.497532	0.477665
0.476001	0.003835	0.484944	0.553089
0.477260	0.004886	0.486992	0.512405
0.487899	0.003146	0.528345	0.494997
0.474516	0.020303	0.514280	0.501093
0.533634	0.010664	0.519239	0.498103
0.537876	0.013882	0.522383	0.521680
0.484267	0.018251	0.499504	0.500713
0.478813	0.009115	0.462832	0.483036
0.494674	0.031841	0.474480	0.496111
0.483415	0.534977	0.512310	0.020038
0.509967	0.518772	0.501819	0.029272
0.506156	0.502657	0.520260	0.013609
0.497586	0.036640	0.021084	0.011912
0.486322	0.023771	0.030698	0.051426
0.509433	0.022373	0.029095	0.005915
0.495548	0.006719	0.026346	0.019414
0.518925	0.030842	0.002586	0.025368
0.510728	0.006233	0.010069	0.009564
0.548119	0.036337	0.030901	0.005467
0.506574	0.003798	0.042679	0.012936
0.526611	0.026574	0.009334	0.027704
0.495164	0.005868	0.004156	0.004998
0.504483	0.008635	0.018062	0.005830
0.544051	0.021724	0.011595	0.001985
0.509594	0.016832	0.032257	0.015480
0.511476	0.028916	0.031677	0.010570
0.500258	0.028096	0.000428	0.015430
0.524188	0.007024	0.019619	0.015463
0.481698	0.008422	0.493541	0.656881
0.500521	0.004796	0.486551	0.629107
0.518764	0.012711	0.483619	0.662051
0.491292	0.486282	0.472973	0.486788
0.515494	0.487283	0.494714	0.512848
0.508668	0.550481	0.491818	0.487400
0.516934	0.487714	0.540722	0.510634
0.553174	0.518322	0.509810	0.504316
0.501642	0.518757	0.505321	0.520185
0.494886	0.497537	0.489356	0.489168
0.475626	0.534085	0.497372	0.498235
0.499904	0.484834	0.505231	0.477194
0.495015	0.525516	0.489575	0.483715
0.492136	0.503591	0.478740	0.529917
0.518901	0.513038	0.485199	0.497281
0.476255	0.512232	0.491562	0.480019
0.495144	0.473561	0.466268	0.516856
0.515781	0.527677	0.480394	0.468821
0.502961	0.003236	0.485265	0.692688
0.505713	0.031249	0.499739	0.686179
0.526187	0.014082	0.439672	0.637067
0.506059	0.004532	0.483965	0.637899
0.507890	0.015335	0.499041	0.639585
0.484141	0.011707	0.520650	0.659504
0.462919	0.502266	0.513988	0.504273
0.517093	0.502963	0.503251	0.531042
0.474963	0.504054	0.485469	0.464236
0.486687	0.481725	0.494862	0.450660
0.499437	0.466053	0.531650	0.508379
0.481084	0.505485	0.516437	0.475303
0.495834	0.516955	0.487948	0.479580
0.458288	0.519484	0.511026	0.484879
0.475795	0.484390	0.504071	0.518790
0.500969	0.006026	0.518680	0.501743
0.498247	0.013833	0.514554	0.505210
0.503752	0.014387	0.472222	0.502680
0.484972	0.008862	0.513419	0.469609
0.508117	0.503554	0.546006	0.470878
0.487482	0.513398	0.473100	0.481372
0.447627	0.528143	0.454009	0.531858
0.537583	0.472907	0.480702	0.494074
0.494295	0.510031	0.489192	0.459240
0.509619	0.510692	0.522468	0.467968
0.513774	0.489818	0.538963	0.519963
0.493082	0.495757	0.497309	0.515962
0.488133	0.535056	0.461604	0.540249
0.512402	0.521380	0.480084	0.490378
0.510147	0.043746	0.522859	0.682343
0.503719	0.003507	0.525726	0.681212
0.477306	0.011229	0.517150	0.663284
0.533513	0.021274	0.498743	0.011130
0.520452	0.022450	0.496211	0.007812
0.484015	0.025518	0.496985	0.025411
0.518850	0.002101	0.508315	0.031525
0.529800	0.003699	0.509348	0.010896
0.527428	0.000415	0.503737	0.029940
0.491205	0.031404	0.499684	0.010549
0.526680	0.031221	0.503674	0.027555
0.489586	0.032168	0.484109	0.002429
0.510419	0.008459	0.518764	0.014671
0.495014	0.011847	0.542330	0.002625
0.507002	0.511116	0.013754	0.516851
0.511447	0.477925	0.003648	0.530162
0.513335	0.533281	0.017027	0.478725
0.504958	0.493345	0.010421	0.508789
0.514865	0.472510	0.028033	0.476099
0.531773	0.530185	0.542226	0.667804
0.505487	0.509633	0.454236	0.694155
0.484034	0.501583	0.462298	0.687405
0.489067	0.522845	0.507162	0.642232
0.495878	0.539354	0.461625	0.676061
0.504854	0.535114	0.475552	0.663959
0.527063	0.026601	0.008486	0.015089
0.497724	0.001341	0.002164	0.013556
0.500019	0.002133	0.006659	0.014630
0.498889	0.019460	0.012695	0.017331
0.524201	0.010868	0.031708	0.037278
0.503869	0.344886	0.493523	0.524448
0.507565	0.292443	0.515316	0.527672
0.514118	0.309499	0.535870	0.510666
0.512752	0.341301	0.476664	0.522347
0.480670	0.357539	0.510537	0.515962
0.502278	0.292494	0.465911	0.518289
0.484075	0.340499	0.466649	0.491124
0.507144	0.343225	0.529443	0.522238
0.517476	0.351311	0.512129	0.529062
0.497126	0.333731	0.467082	0.482663
0.480667	0.342874	0.523042	0.481432
0.494523	0.335157	0.515853	0.500671
0.503055	0.348880	0.501190	0.502574
0.491248	0.321498	0.500693	0.470719
0.464658	0.008820	0.473233	0.519455
0.504555	0.000259	0.470414	0.506272
0.471878	0.010788	0.490565	0.475245
0.461478	0.002545	0.508661	0.476498
0.507684	0.032510	0.465617	0.469817
0.490556	0.008316	0.515632	0.498531
0.515934	0.014280	0.496043	0.525801
0.524172	0.027234	0.503187	0.483702
0.463489	0.027999	0.543814	0.467715
