0.515504	0.647368	0.518914	0.644003	0.002457	0.663660	0.639669	0.756314	0.474728	0.735964
0.487172	0.650350	0.497531	0.668579	0.015729	0.661519	0.650920	0.787146	0.488778	0.738106
0.466308	0.688635	0.011640	0.654206	0.667153	0.487812	0.625139	0.658517	0.495981	0.673244
0.511881	0.663435	0.001696	0.678180	0.663455	0.493880	0.673238	0.663601	0.511954	0.653470
0.464532	0.678027	0.015532	0.626172	0.700939	0.507947	0.669579	0.689041	0.493918	0.674294
0.511439	0.679430	0.019463	0.669660	0.661247	0.490013	0.677290	0.656220	0.497739	0.675554
0.506009	0.685113	0.007626	0.681433	0.622791	0.516136	0.654125	0.652697	0.521058	0.666640
0.473101	0.646851	0.007256	0.667793	0.653800	0.474662	0.665653	0.660750	0.526291	0.678087
0.506025	0.628434	0.012975	0.646592	0.706806	0.519403	0.669702	0.681942	0.576537	0.686149
0.545416	0.642131	0.027180	0.658501	0.701071	0.511548	0.664233	0.674302	0.519552	0.672420
0.509622	0.686930	0.020823	0.658973	0.669125	0.494089	0.660723	0.660468	0.499436	0.651113
0.500004	0.676593	0.018240	0.658928	0.634065	0.469144	0.677160	0.654134	0.511395	0.665608
0.491079	0.673743	0.011424	0.650003	0.650272	0.503427	0.661108	0.632982	0.490740	0.659452
0.515404	0.668614	0.017593	0.651503	0.650170	0.494566	0.670330	0.679552	0.497224	0.695186
0.496637	0.654079	0.023172	0.665715	0.660954	0.533019	0.656511	0.710253	0.462151	0.684875
0.498884	0.679742	0.012991	0.651352	0.684931	0.462262	0.653269	0.655557	0.497746	0.672214
0.507007	0.660683	0.020163	0.638711	0.669747	0.477419	0.702688	0.646059	0.487140	0.665425
0.470250	0.617870	0.006185	0.654562	0.651872	0.496891	0.643602	0.670733	0.520526	0.631750
0.539299	0.675476	0.012995	0.643812	0.693101	0.508702	0.637400	0.646184	0.490547	0.679944
0.484853	0.683615	0.020416	0.672392	0.658045	0.499696	0.636112	0.664763	0.497028	0.674923
0.516072	0.682585	0.022014	0.683792	0.697775	0.486575	0.655321	0.685363	0.486019	0.702699
0.496357	0.689787	0.012772	0.685163	0.718418	0.488451	0.670415	0.642132	0.492792	0.678513
0.494267	0.691185	0.004373	0.658925	0.667190	0.513808	0.707200	0.648388	0.523426	0.667112
0.498698	0.674765	0.044199	0.665445	0.653634	0.518845	0.727577	0.677594	0.513728	0.675296
0.540118	0.347680	0.473190	0.667212	0.001250	0.665100	0.323243	0.325442	0.291147	0.335302
0.515791	0.324908	0.498625	0.697789	0.000370	0.699279	0.330181	0.323930	0.245253	0.329766
0.512778	0.342932	0.531513	0.652637	0.008565	0.655587	0.360381	0.317359	0.262966	0.347747
0.535577	0.314774	0.526465	0.658002	0.008857	0.663688	0.303241	0.316056	0.268095	0.332124
0.483707	0.339960	0.520385	0.687084	0.038368	0.669678	0.350731	0.340855	0.242579	0.332630
0.492198	0.344123	0.483940	0.669009	0.003959	0.675104	0.331273	0.340894	0.272980	0.351610
0.495736	0.332761	0.492091	0.671278	0.042352	0.668490	0.340409	0.338548	0.255275	0.287666
0.493293	0.365878	0.491833	0.670077	0.034519	0.654261	0.359678	0.359870	0.256607	0.327619
0.472978	0.336810	0.483418	0.668830	0.013340	0.663393	0.328664	0.330386	0.247651	0.341769
0.510875	0.327544	0.497345	0.678801	0.020467	0.686924	0.326763	0.320797	0.248926	0.331108
0.505272	0.340852	0.525083	0.697607	0.022335	0.650637	0.301786	0.358115	0.259118	0.338570
0.519002	0.324454	0.499416	0.648937	0.015684	0.626796	0.328727	0.370112	0.261880	0.363273
0.506976	0.337219	0.490446	0.679225	0.011936	0.663857	0.332680	0.354456	0.236586	0.327140
0.496087	0.333130	0.505016	0.661187	0.021441	0.650246	0.304681	0.364002	0.281741	0.344506
0.549797	0.358858	0.488720	0.655565	0.002232	0.627595	0.338868	0.315663	0.209470	0.371361
0.530056	0.360060	0.516436	0.635763	0.004852	0.681869	0.306923	0.351940	0.223553	0.373229
0.497666	0.633917	0.007134	0.348709	0.685340	0.308326	0.667103	0.684817	0.672900	0.633872
0.495131	0.648521	0.006250	0.355891	0.688367	0.366241	0.703210	0.652081	0.690776	0.641951
0.488400	0.711222	0.015242	0.335524	0.650234	0.334309	0.626911	0.671388	0.641122	0.658929
0.468276	0.655831	0.015808	0.308725	0.678824	0.320013	0.694562	0.653394	0.663758	0.688884
0.497933	0.637646	0.013524	0.325953	0.668359	0.310657	0.662048	0.649181	0.667811	0.678765
0.502157	0.629100	0.015239	0.366034	0.668394	0.342136	0.678878	0.666090	0.650378	0.653865
0.478087	0.634409	0.023996	0.297304	0.665285	0.346481	0.664533	0.675567	0.653010	0.678870
0.491962	0.640204	0.017562	0.341120	0.652168	0.294885	0.653099	0.675472	0.691354	0.663432
0.495435	0.653952	0.037738	0.329053	0.666623	0.370626	0.678768	0.672783	0.647637	0.666911
0.514427	0.701460	0.009680	0.346049	0.675908	0.349156	0.681408	0.664679	0.663843	0.676029
0.489475	0.669378	0.002128	0.327762	0.678380	0.328249	0.680116	0.661516	0.660876	0.693341
0.455046	0.636597	0.024502	0.328377	0.667879	0.348465	0.657283	0.664502	0.677450	0.682999
0.527981	0.691382	0.018184	0.337198	0.671700	0.380178	0.666304	0.637618	0.662428	0.664753
0.493490	0.664536	0.006285	0.305255	0.668710	0.315566	0.650536	0.671687	0.720904	0.672586
0.511548	0.678677	0.032575	0.334091	0.634521	0.327341	0.654922	0.659939	0.671355	0.659896
0.503385	0.676767	0.031430	0.323881	0.632992	0.356851	0.668065	0.640282	0.683798	0.653180
0.467098	0.641983	0.003607	0.341904	0.667617	0.325427	0.674724	0.667529	0.671281	0.678233
0.527364	0.639151	0.004615	0.303373	0.647995	0.348712	0.656452	0.683919	0.672122	0.665863
0.474650	0.679867	0.019058	0.307233	0.700701	0.336331	0.672851	0.686135	0.659940	0.673533
0.473202	0.694565	0.011118	0.330084	0.695921	0.338366	0.676523	0.659781	0.688387	0.659140
0.528355	0.642257	0.011042	0.340211	0.664703	0.343142	0.665946	0.615402	0.665100	0.686743
0.524138	0.696250	0.021886	0.338148	0.679786	0.357837	0.651691	0.666914	0.681350	0.657294
0.478917	0.643601	0.028774	0.341891	0.669583	0.318080	0.684666	0.648675	0.664984	0.685041
0.491137	0.636931	0.006981	0.367476	0.649818	0.338157	0.664464	0.657285	0.682014	0.661453
0.511498	0.634669	0.013355	0.328425	0.654725	0.330091	0.677933	0.657857	0.682069	0.649043
0.507715	0.667048	0.003843	0.327866	0.667835	0.322202	0.644511	0.650589	0.693384	0.690581
0.538729	0.336993	0.028779	0.669721	0.006004	0.496002	0.334581	0.453957	0.469492	0.504928
0.510282	0.345560	0.010789	0.669543	0.028238	0.506056	0.298351	0.510225	0.474638	0.472296
0.536542	0.341516	0.018938	0.698991	0.025573	0.485740	0.394931	0.493952	0.507810	0.479615
0.537136	0.375607	0.007759	0.668577	0.031607	0.501597	0.321739	0.507139	0.516075	0.464520
0.490815	0.297085	0.010302	0.661389	0.014074	0.499599	0.319883	0.479611	0.486453	0.510500
0.547533	0.327427	0.009288	0.707009	0.048592	0.506253	0.320730	0.498439	0.512887	0.511554
0.487185	0.342601	0.010924	0.634630	0.031804	0.474375	0.292987	0.502339	0.485740	0.508223
0.493208	0.343472	0.034780	0.697519	0.016970	0.479462	0.331503	0.512242	0.499472	0.501262
0.457309	0.329832	0.003883	0.665051	0.014844	0.530875	0.319919	0.499608	0.522468	0.503006
0.477795	0.347467	0.012183	0.691519	0.001940	0.506824	0.346469	0.519855	0.492253	0.478462
0.491919	0.326518	0.008093	0.688528	0.001431	0.545578	0.327514	0.479703	0.495805	0.514332
0.499756	0.312378	0.022134	0.631353	0.009131	0.516861	0.348516	0.533222	0.540493	0.468402
0.483329	0.336782	0.015027	0.670556	0.010705	0.506367	0.351226	0.521563	0.507961	0.547895
0.498624	0.348659	0.027267	0.700652	0.020956	0.498044	0.336661	0.525631	0.500827	0.497215
0.495122	0.331272	0.000945	0.650431	0.003294	0.491970	0.300378	0.478548	0.514481	0.489641
0.490012	0.323723	0.042768	0.679440	0.019242	0.526494	0.327178	0.520147	0.498096	0.546562
0.545524	0.320309	0.003200	0.338693	0.002483	0.241497	0.339363	0.520141	0.344272	0.526336
0.463410	0.360108	0.009228	0.330113	0.022824	0.271031	0.336436	0.514644	0.314816	0.492520
0.516581	0.330602	0.001168	0.327461	0.030164	0.225322	0.332388	0.531375	0.317840	0.473793
0.502204	0.333162	0.012532	0.352347	0.015419	0.245477	0.351987	0.503496	0.322904	0.510184
0.491283	0.389554	0.010273	0.349207	0.019452	0.252278	0.345886	0.490169	0.342760	0.457279
0.492756	0.272999	0.000760	0.334474	0.005343	0.239827	0.333564	0.503804	0.336517	0.502485
0.495356	0.327859	0.014952	0.309178	0.003411	0.269940	0.348102	0.497532	0.294195	0.540085
0.522908	0.341062	0.030164	0.332953	0.015082	0.249405	0.354802	0.508854	0.325533	0.507473
0.472804	0.354624	0.007455	0.303080	0.008899	0.260736	0.317680	0.488101	0.335850	0.506676
0.489366	0.335282	0.043691	0.331303	0.019929	0.232148	0.350794	0.514090	0.307458	0.492382
0.493429	0.316151	0.013118	0.346725	0.004272	0.249893	0.343626	0.494456	0.317766	0.482476
0.524786	0.338694	0.018801	0.308412	0.030442	0.253231	0.358685	0.515201	0.310064	0.480730
0.533278	0.310679	0.017615	0.340853	0.033870	0.263678	0.343006	0.478840	0.370748	0.505737
0.472610	0.363271	0.004150	0.325606	0.002504	0.258760	0.318899	0.494777	0.332447	0.543199
0.490612	0.327417	0.000352	0.320826	0.002931	0.233192	0.302150	0.521557	0.350320	0.527333
0.521908	0.335925	0.035650	0.354830	0.009316	0.222209	0.323164	0.495181	0.348102	0.507183
0.515656	0.334089	0.016788	0.327385	0.021851	0.223180	0.348118	0.528533	0.318479	0.477179
0.509307	0.345656	0.008808	0.321850	0.020926	0.241059	0.339809	0.499581	0.352057	0.496833
0.518271	0.332857	0.003238	0.370575	0.007436	0.254045	0.357728	0.476576	0.312360	0.500010
0.503767	0.339756	0.681154	0.698179	0.645958	0.509343	0.256146	0.309509	0.338086	0.318517
0.513509	0.334856	0.648303	0.666666	0.693044	0.504547	0.251770	0.322497	0.329757	0.318990
0.490337	0.362161	0.646939	0.661962	0.661774	0.489895	0.232149	0.332865	0.344648	0.356529
0.525190	0.323690	0.654848	0.658291	0.664449	0.507235	0.267778	0.322298	0.343399	0.328091
0.506220	0.359056	0.614924	0.687832	0.678665	0.514348	0.222475	0.350108	0.335660	0.395354
0.489668	0.330254	0.659136	0.660372	0.692697	0.538574	0.233268	0.325337	0.332203	0.336008
0.482321	0.338958	0.674442	0.680095	0.651668	0.500017	0.252677	0.342849	0.301730	0.335947
0.468630	0.320420	0.666745	0.685951	0.690771	0.550304	0.262261	0.334897	0.352017	0.324774
0.495830	0.361508	0.677038	0.665997	0.691287	0.502473	0.253816	0.345936	0.349440	0.314075
0.525325	0.522060	0.328056	0.305777	0.534114	0.317958	0.461644	0.488490	0.010346	0.541585
0.474255	0.515915	0.354883	0.352235	0.473693	0.315332	0.524689	0.526014	0.014748	0.494720
0.470484	0.509768	0.346289	0.332419	0.493363	0.330557	0.485506	0.525409	0.007021	0.484579
0.485851	0.530605	0.325048	0.345374	0.519038	0.314118	0.470017	0.468950	0.017009	0.515574
0.485996	0.494354	0.344014	0.343921	0.507144	0.366465	0.487853	0.492150	0.008148	0.510214
0.501281	0.477792	0.342198	0.331781	0.481849	0.361575	0.499075	0.487208	0.016575	0.534307
0.540346	0.499222	0.325380	0.306595	0.470927	0.358318	0.522380	0.513621	0.008038	0.489214
0.469287	0.520522	0.283325	0.337008	0.474504	0.336974	0.501710	0.516427	0.028462	0.479259
0.472136	0.484829	0.316208	0.342272	0.527384	0.307704	0.498573	0.479865	0.020959	0.515716
0.486018	0.480373	0.328058	0.358502	0.510055	0.330784	0.504001	0.496271	0.025660	0.485943
0.491928	0.536108	0.311505	0.326276	0.482387	0.363767	0.498985	0.518534	0.008616	0.509847
0.503993	0.466837	0.336992	0.358082	0.462508	0.344402	0.479199	0.503951	0.009775	0.506478
0.493112	0.498724	0.350936	0.340430	0.476766	0.369493	0.532284	0.480091	0.018093	0.510552
0.468602	0.499189	0.346785	0.315411	0.505172	0.342956	0.466268	0.505024	0.010962	0.500242
0.477010	0.502109	0.347592	0.380294	0.513069	0.357911	0.481346	0.505615	0.011592	0.501057
0.492497	0.490142	0.336883	0.331321	0.472987	0.371558	0.491068	0.476022	0.004739	0.479285
0.494538	0.498869	0.303143	0.251641	0.491854	0.333085	0.489868	0.488390	0.030428	0.529941
0.486479	0.463505	0.334084	0.321359	0.496566	0.320858	0.508484	0.449483	0.016278	0.474646
0.475955	0.483458	0.323671	0.340938	0.522752	0.311642	0.491738	0.487852	0.057184	0.487752
0.502047	0.523965	0.322967	0.339262	0.497573	0.357799	0.508489	0.517489	0.005131	0.504030
0.515868	0.511413	0.348586	0.304732	0.505660	0.326524	0.489567	0.512581	0.006988	0.503483
0.494091	0.509561	0.331738	0.328797	0.483434	0.353328	0.518584	0.530625	0.007880	0.520427
0.471939	0.475965	0.332718	0.318862	0.548748	0.322210	0.482454	0.498120	0.005955	0.474524
0.502489	0.517710	0.306744	0.324688	0.497214	0.343728	0.487402	0.520683	0.018293	0.501395
0.537187	0.641915	0.676199	0.678813	0.037783	0.501175	0.675222	0.681837	0.346840	0.650286
0.497846	0.696179	0.645189	0.683178	0.021335	0.510064	0.665864	0.675788	0.304321	0.647310
0.500926	0.639702	0.664756	0.699454	0.002562	0.475469	0.657484	0.660749	0.372827	0.679284
0.524858	0.660519	0.670502	0.663766	0.015228	0.515685	0.685624	0.664746	0.337521	0.634249
0.516180	0.668454	0.671125	0.679523	0.007039	0.486102	0.689948	0.678943	0.310641	0.655872
0.463664	0.688899	0.654959	0.669200	0.013515	0.528288	0.648540	0.696892	0.352755	0.675759
0.485949	0.660719	0.666899	0.683201	0.004822	0.495453	0.659600	0.688206	0.308832	0.655987
0.537298	0.688725	0.659025	0.672983	0.004311	0.494919	0.671929	0.660017	0.334626	0.678484
0.505444	0.486493	0.044796	0.329090	0.332461	0.327442	0.481815	0.492124	0.030083	0.547874
0.527905	0.495618	0.011641	0.362470	0.331405	0.344232	0.501723	0.505493	0.006111	0.494435
0.511107	0.509633	0.013006	0.346514	0.337333	0.341409	0.514408	0.525158	0.020282	0.499894
0.536568	0.504719	0.004689	0.340493	0.316000	0.316291	0.482291	0.508007	0.017667	0.504148
0.521030	0.483756	0.002024	0.318022	0.297622	0.375102	0.478723	0.490401	0.002634	0.505418
0.510120	0.481098	0.015927	0.299885	0.355272	0.303188	0.530026	0.531125	0.021362	0.544018
0.522699	0.503639	0.030561	0.347245	0.328462	0.353715	0.519361	0.477587	0.010317	0.566381
0.488571	0.473757	0.003466	0.301288	0.326838	0.339425	0.499555	0.507321	0.011811	0.499097
0.473006	0.504124	0.000425	0.344520	0.317726	0.347712	0.503325	0.505121	0.031535	0.524206
0.513942	0.521945	0.020235	0.340916	0.325719	0.342960	0.493255	0.467388	0.011346	0.524082
0.485859	0.501876	0.014507	0.325017	0.356333	0.361191	0.500886	0.490625	0.023840	0.506205
0.499536	0.529500	0.039623	0.329285	0.346554	0.309482	0.480492	0.510429	0.006856	0.477026
0.499281	0.465317	0.006738	0.317844	0.331117	0.335460	0.475230	0.498655	0.028212	0.524505
0.508241	0.474109	0.008296	0.327536	0.344170	0.367195	0.489032	0.510263	0.006572	0.515571
0.498793	0.486376	0.004663	0.405159	0.330684	0.323957	0.513472	0.512787	0.030296	0.480614
0.477324	0.482305	0.021781	0.325677	0.358551	0.325964	0.489844	0.508442	0.035230	0.484256
0.497601	0.496034	0.014433	0.339945	0.344242	0.336028	0.533601	0.506196	0.038018	0.504298
0.510437	0.505725	0.022263	0.312384	0.323605	0.327096	0.501550	0.488464	0.005251	0.517286
0.484086	0.566693	0.007458	0.344551	0.331883	0.357729	0.505856	0.492595	0.036458	0.525609
0.481246	0.489488	0.005493	0.306323	0.318867	0.333974	0.528049	0.523468	0.000990	0.537629
0.472207	0.510635	0.020174	0.340290	0.313395	0.329078	0.498127	0.512608	0.008369	0.511642
0.517959	0.488916	0.033775	0.343658	0.359968	0.336642	0.531996	0.507505	0.012951	0.493379
0.490952	0.486982	0.005031	0.320716	0.311288	0.358000	0.521659	0.497989	0.018114	0.500669
0.483023	0.310507	0.535353	0.503729	0.524358	0.502574	0.318170	0.327043	0.509327	0.299657
0.502748	0.344673	0.492354	0.514327	0.475852	0.468354	0.339930	0.330277	0.490787	0.307781
0.524931	0.322357	0.510387	0.516714	0.527064	0.542407	0.341662	0.344614	0.492855	0.325097
0.494626	0.357058	0.506945	0.522676	0.500133	0.469253	0.357961	0.348506	0.510188	0.332134
0.517885	0.367114	0.493538	0.499362	0.533225	0.490409	0.328703	0.317087	0.483525	0.326210
0.535192	0.333619	0.496630	0.520983	0.476962	0.457362	0.366715	0.287682	0.501095	0.314686
0.501732	0.330175	0.468066	0.502370	0.465683	0.488330	0.377346	0.344031	0.502808	0.310435
0.492032	0.323629	0.474200	0.488196	0.525400	0.502009	0.327832	0.321907	0.486063	0.300168
0.517645	0.348735	0.486403	0.491721	0.527720	0.477014	0.318148	0.341807	0.473551	0.299722
0.480114	0.334147	0.477629	0.535806	0.506331	0.516809	0.314427	0.328784	0.539895	0.374017
0.488592	0.680066	0.018098	0.663947	0.016753	0.775468	0.747372	0.675609	0.469104	0.734695
0.487077	0.705444	0.002724	0.669074	0.026875	0.742619	0.785353	0.668064	0.491358	0.677071
0.508383	0.665502	0.002861	0.670912	0.027250	0.754868	0.743941	0.673912	0.533193	0.684385
0.478695	0.666925	0.004326	0.663831	0.009257	0.774423	0.751824	0.674655	0.496552	0.680289
0.498178	0.642327	0.035103	0.683512	0.004438	0.724987	0.753414	0.664087	0.508529	0.674290
0.471638	0.628603	0.013701	0.684686	0.008960	0.764553	0.744056	0.658071	0.488871	0.667991
0.517607	0.624665	0.026264	0.671946	0.007765	0.730959	0.796239	0.672705	0.500444	0.708853
0.492105	0.625813	0.026936	0.670780	0.017354	0.732213	0.752643	0.657462	0.496476	0.660642
0.505771	0.669348	0.030514	0.658472	0.001836	0.742393	0.765065	0.682823	0.517686	0.670850
0.459686	0.693957	0.014140	0.672978	0.008770	0.758903	0.725223	0.659673	0.490242	0.696279
0.499562	0.646945	0.023392	0.678809	0.013724	0.774645	0.765642	0.667285	0.510907	0.647077
0.536916	0.669197	0.018393	0.680663	0.002539	0.735981	0.742690	0.667204	0.532747	0.648804
0.516646	0.665459	0.013967	0.675615	0.018705	0.749701	0.764443	0.678905	0.506943	0.690956
0.494781	0.646610	0.024515	0.674676	0.030914	0.733562	0.723825	0.713778	0.500918	0.649528
0.498053	0.672004	0.022907	0.679802	0.007273	0.749098	0.708967	0.669996	0.486656	0.667756
0.521751	0.669289	0.021516	0.663375	0.018743	0.757155	0.751841	0.636524	0.517517	0.666627
0.510056	0.674881	0.000784	0.669655	0.041998	0.733566	0.738210	0.649231	0.506072	0.705138
0.467000	0.687043	0.047043	0.667620	0.013267	0.740419	0.727875	0.677306	0.515678	0.652174
0.485235	0.702342	0.000279	0.677270	0.018831	0.746329	0.748474	0.651518	0.530872	0.658815
0.507740	0.683773	0.026583	0.526280	0.702392	0.325091	0.749296	0.656376	0.666032	0.646360
0.539822	0.681974	0.015922	0.511478	0.648862	0.325809	0.729484	0.670480	0.703514	0.684326
0.533098	0.700008	0.003499	0.475482	0.678659	0.345334	0.705371	0.677963	0.649790	0.673452
0.497580	0.673209	0.012884	0.522453	0.645630	0.331084	0.771278	0.735310	0.671578	0.665510
0.493431	0.709654	0.006701	0.514061	0.667191	0.357452	0.757665	0.708701	0.651267	0.664390
0.501659	0.687440	0.032989	0.474220	0.685662	0.285592	0.784497	0.629506	0.668620	0.655629
0.503870	0.655015	0.002769	0.511529	0.641318	0.321428	0.771875	0.680532	0.653025	0.696989
0.513454	0.658224	0.006877	0.455945	0.686140	0.329094	0.770403	0.645592	0.680406	0.665585
0.462447	0.663062	0.003545	0.497096	0.642995	0.336770	0.768971	0.655728	0.680486	0.698643
0.497734	0.665027	0.030430	0.475098	0.655445	0.304947	0.729591	0.672082	0.663863	0.689800
0.489766	0.309948	0.715163	0.696108	0.505873	0.750597	0.318217	0.367108	0.523430	0.286390
0.500044	0.343875	0.670699	0.664013	0.470025	0.750455	0.348030	0.363742	0.478807	0.320953
0.519761	0.346567	0.667509	0.625635	0.493481	0.725706	0.368557	0.301382	0.528821	0.359869
0.481448	0.320214	0.681079	0.697627	0.511674	0.747595	0.331578	0.332982	0.501168	0.273615
0.510799	0.372077	0.681910	0.669432	0.496017	0.749482	0.332280	0.344817	0.477404	0.316072
0.502534	0.342546	0.694749	0.672540	0.519106	0.747178	0.349610	0.332858	0.497729	0.319366
0.476660	0.346839	0.671502	0.666636	0.525000	0.732804	0.278085	0.341068	0.521675	0.341735
0.494447	0.323788	0.669446	0.681526	0.508001	0.735294	0.324943	0.346487	0.457847	0.310063
0.469256	0.348640	0.665359	0.652032	0.472328	0.725724	0.342158	0.314129	0.503823	0.314289
0.496452	0.332864	0.664476	0.670904	0.553432	0.748651	0.312233	0.307387	0.487787	0.301598
0.498488	0.336268	0.666502	0.689167	0.485674	0.751738	0.322487	0.339111	0.504599	0.313964
0.502961	0.332413	0.671178	0.680206	0.479147	0.748476	0.352501	0.316023	0.514814	0.323984
0.495618	0.344191	0.706380	0.650999	0.476805	0.756164	0.324561	0.319547	0.489220	0.337503
0.540804	0.289948	0.653103	0.668228	0.511788	0.768332	0.358125	0.305555	0.517848	0.315041
0.514029	0.335132	0.726549	0.667562	0.506935	0.768973	0.342109	0.316699	0.478654	0.309002
0.537578	0.323786	0.646723	0.662052	0.472517	0.778153	0.366310	0.301121	0.542283	0.358835
0.524067	0.347365	0.681720	0.664183	0.483825	0.746447	0.313674	0.343139	0.507276	0.341006
0.518154	0.335107	0.001101	0.634216	0.466193	0.764270	0.343417	0.527602	0.508959	0.538876
0.503672	0.317611	0.031545	0.684440	0.531768	0.752286	0.333785	0.507627	0.514273	0.510654
0.481155	0.316448	0.015240	0.673095	0.536900	0.752761	0.304112	0.471566	0.529968	0.488404
0.523324	0.357619	0.019848	0.647054	0.479125	0.749593	0.357848	0.512820	0.516022	0.466277
0.495702	0.348207	0.021839	0.653150	0.519085	0.775702	0.352262	0.511271	0.527892	0.491240
0.498045	0.313738	0.000072	0.679968	0.522366	0.733908	0.331819	0.502194	0.492463	0.488783
0.541859	0.356229	0.015903	0.675319	0.478918	0.734210	0.302807	0.509223	0.482156	0.506038
0.483424	0.346418	0.006248	0.637543	0.476930	0.733281	0.360885	0.513524	0.474424	0.448586
0.499627	0.646171	0.320904	0.674535	0.470328	0.490277	0.683692	0.673341	0.651692	0.636326
0.480296	0.652224	0.317420	0.649039	0.506616	0.464130	0.668239	0.686475	0.670204	0.691505
0.483513	0.682897	0.330833	0.674235	0.508871	0.510431	0.671463	0.651492	0.660083	0.628250
0.493850	0.689647	0.339518	0.670931	0.476630	0.490403	0.665678	0.644514	0.666916	0.658714
0.487900	0.644143	0.355567	0.659714	0.531478	0.450404	0.642737	0.658927	0.706942	0.678320
0.466599	0.662726	0.343385	0.681493	0.492841	0.496066	0.630492	0.635384	0.695619	0.635400
0.502480	0.666089	0.301114	0.694467	0.522017	0.525966	0.680212	0.714701	0.669320	0.669560
0.518971	0.664521	0.356216	0.650380	0.503900	0.496758	0.659894	0.642228	0.630975	0.694425
0.532692	0.701663	0.343747	0.692931	0.524973	0.528273	0.655598	0.658481	0.700215	0.645423
0.508653	0.625385	0.352889	0.703341	0.456128	0.519994	0.657718	0.664249	0.670789	0.656185
0.507574	0.674750	0.342477	0.641375	0.489878	0.531260	0.649039	0.659805	0.675257	0.667479
0.495019	0.667718	0.322031	0.644201	0.523559	0.510796	0.683353	0.675712	0.651345	0.646647
0.498099	0.688858	0.313815	0.640583	0.491208	0.494959	0.665045	0.665044	0.662190	0.677547
0.510554	0.642602	0.327352	0.698533	0.505005	0.501704	0.634545	0.637530	0.681150	0.672215
0.494455	0.663604	0.351202	0.616136	0.530219	0.472982	0.644905	0.662386	0.668540	0.662709
0.517588	0.671420	0.334061	0.662063	0.483050	0.475051	0.682607	0.641572	0.674293	0.670121
0.527646	0.700836	0.330121	0.696800	0.496352	0.506536	0.649407	0.676521	0.652802	0.679092
0.513683	0.656109	0.309025	0.646450	0.509883	0.521118	0.680378	0.636791	0.660687	0.664253
0.484041	0.349019	0.334863	0.482001	0.053859	0.338417	0.272954	0.510485	0.378380	0.505775
0.485792	0.332549	0.370986	0.517891	0.006947	0.332946	0.238264	0.482865	0.329289	0.493600
0.500499	0.334076	0.335491	0.497682	0.010011	0.324839	0.212815	0.532744	0.325459	0.481176
0.485646	0.337718	0.317426	0.507410	0.013625	0.346086	0.235531	0.528517	0.312240	0.517737
0.465392	0.305630	0.357015	0.504021	0.003856	0.327236	0.237706	0.510642	0.317570	0.489403
0.513973	0.335765	0.361848	0.511420	0.052707	0.338697	0.247786	0.485401	0.322956	0.476657
0.478082	0.345963	0.324094	0.513866	0.013134	0.342568	0.265238	0.479457	0.333893	0.528225
0.497095	0.342714	0.323090	0.518332	0.009876	0.323676	0.268405	0.538776	0.355812	0.492030
0.500832	0.346359	0.016799	0.314910	0.495434	0.483176	0.343344	0.512974	0.337591	0.496930
0.510585	0.305493	0.008365	0.326710	0.508179	0.514068	0.357227	0.527271	0.347001	0.460820
0.521705	0.306101	0.006600	0.320694	0.502920	0.523358	0.360642	0.494420	0.323957	0.515488
0.514164	0.319730	0.016503	0.327806	0.493090	0.470035	0.360147	0.520725	0.296394	0.515763
0.518243	0.320650	0.019268	0.340522	0.506231	0.509029	0.323141	0.529834	0.289421	0.534024
